home_team,away_team,home_score,away_score,status,date,netsport_id,matchday,season,match_id,result,home_rolling_points_last5,away_rolling_points_last5,home_rolling_points_last10,away_rolling_points_last10,home_gd_trend_last5,away_gd_trend_last5,travel_distance_km,home_squad_value,away_squad_value,squad_value_ratio
Siwelele,Golden Arrows,2.0,1.0,FINISHED,2023-03-05,1376541,Matchday 22,2022-2023,1376541,H,9.0,6.0,16.0,12.0,0.8,-0.8,459.8354704753759,5250000.0,6830000.0,0.7686676427525623
Marumo Gallants,TS Galaxy,0.0,0.0,FINISHED,2023-03-05,1376547,Matchday 22,2022-2023,1376547,D,4.0,7.0,8.0,14.0,-0.6,0.6,620.8932044419288,2930000.0,3680000.0,0.7961956521739131
Cape Town City,Marumo Gallants,2.0,2.0,FINISHED,2023-03-14,1376473,Matchday 23,2022-2023,1376473,D,9.0,5.0,19.0,6.0,0.2,-0.2,908.4018379382446,,2930000.0,
Mamelodi Sundowns,Royal AM,5.0,1.0,FINISHED,2023-03-14,1376539,Matchday 23,2022-2023,1376539,H,13.0,8.0,28.0,13.0,1.0,0.2,530.8250357544052,40400000.0,,
Stellenbosch,AmaZulu,2.0,0.0,FINISHED,2023-03-17,1376553,Matchday 23,2022-2023,1376553,H,10.0,6.0,13.0,14.0,0.0,0.2,1234.5377123884953,6080000.0,10880000.0,0.5588235294117647
Swallows FC,Golden Arrows,0.0,1.0,FINISHED,2023-03-17,1376540,Matchday 23,2022-2023,1376540,A,7.0,6.0,11.0,12.0,-0.6,-0.8,511.70852376551466,,6830000.0,
Sekhukhune United,Chippa United,1.0,1.0,FINISHED,2023-03-18,1376461,Matchday 23,2022-2023,1376461,D,3.0,4.0,16.0,7.0,-1.0,-0.6,1021.3060443774077,9700000.0,5180000.0,1.8725868725868726
Orlando Pirates,Siwelele,1.0,0.0,FINISHED,2023-03-18,1376538,Matchday 23,2022-2023,1376538,H,9.0,11.0,15.0,18.0,0.8,1.0,367.02395017310073,22330000.0,5250000.0,4.253333333333333
Maritzburg United,Kaizer Chiefs,2.0,3.0,FINISHED,2023-03-18,1376508,Matchday 23,2022-2023,1376508,A,1.0,10.0,10.0,16.0,-1.0,0.6,444.0310716749285,,16230000.0,
TS Galaxy,Richards Bay,4.0,0.0,FINISHED,2023-03-19,1376474,Matchday 23,2022-2023,1376474,H,8.0,1.0,14.0,9.0,0.8,-1.0,381.57695986500306,3680000.0,6880000.0,0.5348837209302325
Kaizer Chiefs,Stellenbosch,2.0,1.0,FINISHED,2023-04-01,1376469,Matchday 24,2022-2023,1376469,H,10.0,13.0,16.0,16.0,0.4,1.0,1224.541902196886,16230000.0,6080000.0,2.669407894736842
AmaZulu,Swallows FC,0.0,1.0,FINISHED,2023-04-01,1376467,Matchday 24,2022-2023,1376467,A,5.0,6.0,11.0,11.0,-0.2,-0.8,507.00453102470146,10880000.0,,
Richards Bay,Orlando Pirates,0.0,2.0,FINISHED,2023-04-01,1376470,Matchday 24,2022-2023,1376470,A,0.0,9.0,8.0,18.0,-1.8,0.6,494.1785726193095,6880000.0,22330000.0,0.3081056874160322
Chippa United,Siwelele,1.0,1.0,FINISHED,2023-04-01,1376472,Matchday 24,2022-2023,1376472,D,4.0,10.0,7.0,15.0,-0.6,0.8,454.90581570858905,5180000.0,5250000.0,0.9866666666666667
Golden Arrows,Sekhukhune United,0.0,0.0,FINISHED,2023-04-02,1376466,Matchday 24,2022-2023,1376466,D,6.0,4.0,12.0,16.0,-0.8,-0.6,686.9395752773827,6830000.0,9700000.0,0.7041237113402062
TS Galaxy,Maritzburg United,1.0,2.0,FINISHED,2023-04-02,1376465,Matchday 24,2022-2023,1376465,A,11.0,1.0,14.0,10.0,1.8,-1.0,465.17582843530124,3680000.0,,
Mamelodi Sundowns,Cape Town City,0.0,0.0,FINISHED,2023-04-04,1376468,Matchday 24,2022-2023,1376468,D,13.0,10.0,28.0,17.0,1.6,0.4,1309.0092023555278,40400000.0,,
Marumo Gallants,Royal AM,3.0,1.0,FINISHED,2023-04-05,1376471,Matchday 24,2022-2023,1376471,H,5.0,8.0,7.0,13.0,-0.2,-0.2,456.58950795785546,2930000.0,,
Siwelele,TS Galaxy,2.0,0.0,FINISHED,2023-04-07,1376464,Matchday 25,2022-2023,1376464,H,8.0,8.0,13.0,13.0,0.4,0.8,620.8932044419288,5250000.0,3680000.0,1.4266304347826086
Kaizer Chiefs,Marumo Gallants,1.0,1.0,FINISHED,2023-04-08,1376477,Matchday 25,2022-2023,1376477,D,12.0,8.0,16.0,10.0,0.6,0.4,369.4351841819827,16230000.0,2930000.0,5.539249146757679
Sekhukhune United,Maritzburg United,1.0,0.0,FINISHED,2023-04-08,1376462,Matchday 25,2022-2023,1376462,H,5.0,3.0,14.0,13.0,-0.2,-0.8,639.4815251250209,9700000.0,,
Chippa United,Orlando Pirates,0.0,2.0,FINISHED,2023-04-08,1376457,Matchday 25,2022-2023,1376457,A,2.0,12.0,7.0,21.0,-0.8,1.2,753.3552243406666,5180000.0,22330000.0,0.23197492163009403
Richards Bay,Golden Arrows,0.0,1.0,FINISHED,2023-04-08,1376476,Matchday 25,2022-2023,1376476,A,0.0,7.0,5.0,13.0,-2.0,0.0,176.48139239943563,6880000.0,6830000.0,1.007320644216691
Swallows FC,Mamelodi Sundowns,0.0,0.0,FINISHED,2023-04-09,1376459,Matchday 25,2022-2023,1376459,D,6.0,11.0,14.0,26.0,-0.8,1.4,63.657616911651566,,40400000.0,
Royal AM,Stellenbosch,3.0,1.0,FINISHED,2023-04-09,1376460,Matchday 25,2022-2023,1376460,H,5.0,10.0,12.0,15.0,-0.8,0.6,1217.2577336136833,,6080000.0,
Cape Town City,AmaZulu,2.0,2.0,FINISHED,2023-04-09,1376458,Matchday 25,2022-2023,1376458,D,11.0,4.0,18.0,10.0,0.8,-0.4,1273.874589325814,,10880000.0,
Golden Arrows,Mamelodi Sundowns,1.0,1.0,FINISHED,2023-04-12,1376455,Matchday 26,2022-2023,1376455,D,10.0,9.0,13.0,24.0,0.4,1.0,537.6085491295763,6830000.0,40400000.0,0.16905940594059407
Marumo Gallants,Chippa United,3.0,1.0,FINISHED,2023-04-12,1376452,Matchday 26,2022-2023,1376452,H,9.0,2.0,11.0,7.0,0.8,-1.0,454.90581570858905,2930000.0,5180000.0,0.5656370656370656
Marumo Gallants,Siwelele,0.0,0.0,FINISHED,2023-04-18,1376491,Matchday 27,2022-2023,1376491,D,9.0,10.0,13.0,16.0,0.8,0.8,0.0,2930000.0,5250000.0,0.5580952380952381
Maritzburg United,Richards Bay,1.0,1.0,FINISHED,2023-04-21,1376456,Matchday 26,2022-2023,1376456,D,3.0,0.0,10.0,5.0,-0.8,-1.8,189.0953498475102,,6880000.0,
Stellenbosch,Swallows FC,3.0,0.0,FINISHED,2023-04-22,1376453,Matchday 26,2022-2023,1376453,H,7.0,7.0,14.0,12.0,0.0,-0.4,1217.1029445092097,6080000.0,,
TS Galaxy,Royal AM,1.0,1.0,FINISHED,2023-04-22,1376451,Matchday 26,2022-2023,1376451,D,7.0,7.0,12.0,12.0,0.4,-0.4,494.69623894305175,3680000.0,,
Orlando Pirates,Cape Town City,2.0,1.0,FINISHED,2023-04-22,1376454,Matchday 26,2022-2023,1376454,H,12.0,9.0,24.0,16.0,1.4,0.4,1250.0122779478036,22330000.0,,
Sekhukhune United,Kaizer Chiefs,1.0,0.0,FINISHED,2023-04-23,1376450,Matchday 26,2022-2023,1376450,H,5.0,13.0,14.0,17.0,-0.4,0.8,297.22531271282986,9700000.0,16230000.0,0.5976586568083796
Siwelele,AmaZulu,2.0,1.0,FINISHED,2023-04-23,1376449,Matchday 26,2022-2023,1376449,H,8.0,5.0,17.0,11.0,0.4,-0.2,469.9550370235814,5250000.0,10880000.0,0.48253676470588236
Mamelodi Sundowns,Richards Bay,1.0,0.0,FINISHED,2023-04-25,1376504,Matchday 27,2022-2023,1376504,H,7.0,1.0,22.0,3.0,0.8,-1.6,504.13032975002403,40400000.0,6880000.0,5.872093023255814
Chippa United,Kaizer Chiefs,0.0,1.0,FINISHED,2023-04-27,1376448,Matchday 27,2022-2023,1376448,A,2.0,10.0,7.0,17.0,-1.2,0.4,753.05841286102,5180000.0,16230000.0,0.31916204559457795
Swallows FC,Maritzburg United,1.0,0.0,FINISHED,2023-04-27,1376463,Matchday 27,2022-2023,1376463,H,4.0,4.0,11.0,8.0,-1.2,-0.4,451.09958652331454,,,
Royal AM,Cape Town City,1.0,2.0,FINISHED,2023-04-29,1376502,Matchday 27,2022-2023,1376502,A,7.0,6.0,13.0,15.0,-0.4,0.0,1256.623529163144,,,
Stellenbosch,Golden Arrows,5.0,2.0,FINISHED,2023-04-29,1376505,Matchday 27,2022-2023,1376505,H,7.0,8.0,16.0,14.0,0.4,0.2,1216.5174700019006,6080000.0,6830000.0,0.890190336749634
AmaZulu,Sekhukhune United,2.0,0.0,FINISHED,2023-04-29,1376503,Matchday 27,2022-2023,1376503,H,4.0,8.0,8.0,14.0,-0.4,0.0,674.5546298160202,10880000.0,9700000.0,1.1216494845360825
TS Galaxy,Orlando Pirates,1.0,2.0,FINISHED,2023-04-30,1376501,Matchday 27,2022-2023,1376501,A,5.0,15.0,12.0,24.0,0.2,1.8,312.8377902530316,3680000.0,22330000.0,0.16480071652485445
Kaizer Chiefs,Swallows FC,1.0,2.0,FINISHED,2023-05-01,1376500,Matchday 28,2022-2023,1376500,A,10.0,7.0,20.0,14.0,0.4,-0.4,11.86480394702673,16230000.0,,
Siwelele,Stellenbosch,0.0,0.0,FINISHED,2023-05-02,1376499,Matchday 28,2022-2023,1376499,D,8.0,9.0,19.0,19.0,0.4,1.0,875.4385978904638,5250000.0,6080000.0,0.8634868421052632
Richards Bay,Chippa United,2.0,3.0,FINISHED,2023-05-03,1376494,Matchday 28,2022-2023,1376494,A,1.0,2.0,2.0,6.0,-1.6,-1.0,617.6414829288439,6880000.0,5180000.0,1.3281853281853282
Maritzburg United,Marumo Gallants,2.0,2.0,FINISHED,2023-05-03,1376496,Matchday 28,2022-2023,1376496,D,4.0,9.0,5.0,14.0,-0.4,0.8,405.2090684317437,,2930000.0,
AmaZulu,Mamelodi Sundowns,2.0,2.0,FINISHED,2023-05-03,1376498,Matchday 28,2022-2023,1376498,D,4.0,9.0,10.0,22.0,-0.4,1.0,530.738182466435,10880000.0,40400000.0,0.2693069306930693
Orlando Pirates,Royal AM,1.0,1.0,FINISHED,2023-05-03,1376495,Matchday 28,2022-2023,1376495,D,15.0,4.0,24.0,12.0,1.4,-1.0,501.29312065190766,22330000.0,,
Cape Town City,Golden Arrows,0.0,0.0,FINISHED,2023-05-03,1376497,Matchday 28,2022-2023,1376497,D,6.0,8.0,15.0,14.0,0.0,-0.2,1255.9775933974524,,6830000.0,
Sekhukhune United,TS Galaxy,1.0,1.0,FINISHED,2023-05-03,1376475,Matchday 28,2022-2023,1376475,D,8.0,4.0,11.0,12.0,0.0,0.0,225.8571765261528,9700000.0,3680000.0,2.635869565217391
Marumo Gallants,Mamelodi Sundowns,0.0,2.0,FINISHED,2023-05-06,1376489,Matchday 29,2022-2023,1376489,A,9.0,7.0,14.0,20.0,0.8,0.2,428.0130608722853,2930000.0,40400000.0,0.07252475247524752
Maritzburg United,Stellenbosch,1.0,0.0,FINISHED,2023-05-13,1376490,Matchday 29,2022-2023,1376490,H,5.0,7.0,6.0,20.0,-0.2,0.6,1188.6435264992765,,6080000.0,
TS Galaxy,Chippa United,4.0,0.0,FINISHED,2023-05-13,1376485,Matchday 29,2022-2023,1376485,H,2.0,4.0,13.0,8.0,-0.8,-0.8,888.662992481296,3680000.0,5180000.0,0.7104247104247104
Siwelele,Kaizer Chiefs,1.0,0.0,FINISHED,2023-05-13,1376486,Matchday 29,2022-2023,1376486,H,9.0,7.0,19.0,17.0,0.6,0.0,369.4351841819827,5250000.0,16230000.0,0.3234750462107209
Golden Arrows,AmaZulu,1.0,0.0,FINISHED,2023-05-13,1376566,Matchday 29,2022-2023,1376566,H,6.0,5.0,12.0,10.0,-0.4,0.0,20.109034086532077,6830000.0,10880000.0,0.6277573529411765
Orlando Pirates,Sekhukhune United,1.0,1.0,FINISHED,2023-05-13,1376488,Matchday 29,2022-2023,1376488,D,13.0,8.0,22.0,12.0,1.2,0.0,300.02049415232636,22330000.0,9700000.0,2.302061855670103
Royal AM,Swallows FC,0.0,1.0,FINISHED,2023-05-13,1376487,Matchday 29,2022-2023,1376487,A,5.0,10.0,13.0,16.0,-0.2,0.0,505.1230639312536,,,
Cape Town City,Richards Bay,2.0,0.0,FINISHED,2023-05-13,1376492,Matchday 29,2022-2023,1376492,H,6.0,1.0,16.0,1.0,0.0,-1.0,1415.8509158453583,,6880000.0,
Mamelodi Sundowns,Maritzburg United,1.0,1.0,FINISHED,2023-05-16,1376481,Matchday 30,2022-2023,1376481,D,9.0,5.0,20.0,8.0,0.6,-0.2,479.5155820947601,40400000.0,,
Chippa United,Golden Arrows,0.0,0.0,FINISHED,2023-05-20,1376483,Matchday 30,2022-2023,1376483,D,3.0,8.0,5.0,15.0,-1.6,-0.2,441.1636950664042,5180000.0,6830000.0,0.7584187408491947
AmaZulu,Orlando Pirates,0.0,4.0,FINISHED,2023-05-20,1376484,Matchday 30,2022-2023,1376484,A,5.0,11.0,9.0,23.0,0.0,0.8,503.02317226140366,10880000.0,22330000.0,0.4872369010300045
Richards Bay,Royal AM,0.0,0.0,FINISHED,2023-05-20,1376480,Matchday 30,2022-2023,1376480,D,1.0,5.0,1.0,10.0,-1.0,0.0,172.9234678429387,6880000.0,,
Sekhukhune United,Siwelele,1.0,0.0,FINISHED,2023-05-20,1376479,Matchday 30,2022-2023,1376479,H,8.0,11.0,13.0,19.0,0.0,0.8,666.410273920029,9700000.0,5250000.0,1.8476190476190477
Stellenbosch,TS Galaxy,2.0,1.0,FINISHED,2023-05-20,1376478,Matchday 30,2022-2023,1376478,H,7.0,5.0,17.0,13.0,0.6,0.2,1496.21522813951,6080000.0,3680000.0,1.6521739130434783
Kaizer Chiefs,Cape Town City,0.0,1.0,FINISHED,2023-05-20,1376482,Matchday 30,2022-2023,1376482,A,4.0,8.0,16.0,19.0,-0.4,0.4,1253.9829474188039,16230000.0,,
Swallows FC,Marumo Gallants,2.0,0.0,FINISHED,2023-05-20,1376493,Matchday 30,2022-2023,1376493,H,10.0,6.0,16.0,14.0,0.0,0.0,364.9662233067797,,2930000.0,
Sekhukhune United,Mamelodi Sundowns,1.0,2.0,FINISHED,2023-08-04,1455696,Matchday 1,2023-2024,1455696,A,8.0,9.0,13.0,18.0,0.0,0.6,239.01816026096265,9700000.0,40400000.0,0.2400990099009901
Royal AM,AmaZulu,0.0,0.0,FINISHED,2023-08-05,1455709,Matchday 1,2023-2024,1455709,D,3.0,4.0,10.0,9.0,-0.4,-0.8,17.3943183164239,,10880000.0,
Stellenbosch,Orlando Pirates,1.0,0.0,FINISHED,2023-08-05,1455708,Matchday 1,2023-2024,1455708,H,10.0,11.0,17.0,23.0,1.2,1.2,1220.6858842275062,6080000.0,22330000.0,0.2722794446932378
Siwelele,Richards Bay,2.0,0.0,FINISHED,2023-08-05,1455707,Matchday 1,2023-2024,1455707,H,8.0,2.0,18.0,2.0,0.2,-0.8,568.4884950647302,5250000.0,6880000.0,0.7630813953488372
Golden Arrows,Swallows FC,1.0,1.0,FINISHED,2023-08-05,1455682,Matchday 1,2023-2024,1455682,D,6.0,12.0,16.0,19.0,-0.4,0.4,511.70852376551466,6830000.0,,
Kaizer Chiefs,Chippa United,0.0,0.0,FINISHED,2023-08-06,1455706,Matchday 1,2023-2024,1455706,D,3.0,4.0,16.0,6.0,-0.6,-1.2,753.05841286102,16230000.0,5180000.0,3.1332046332046333
Cape Town City,Polokwane City,1.0,0.0,FINISHED,2023-08-06,1455704,Matchday 1,2023-2024,1455704,H,10.0,,19.0,,0.6,,1543.7319474521614,,4680000.0,
TS Galaxy,Cape Town Spurs,1.0,0.0,FINISHED,2023-08-06,1455705,Matchday 1,2023-2024,1455705,H,5.0,,12.0,,0.4,,1528.712355504249,3680000.0,,
Richards Bay,Golden Arrows,1.0,2.0,FINISHED,2023-08-08,1455703,Matchday 2,2023-2024,1455703,A,1.0,6.0,2.0,14.0,-1.2,-0.4,176.48139239943563,6880000.0,6830000.0,1.007320644216691
Orlando Pirates,Royal AM,4.0,2.0,FINISHED,2023-08-08,1455702,Matchday 2,2023-2024,1455702,H,8.0,3.0,23.0,10.0,0.8,-0.4,501.29312065190766,22330000.0,,
Chippa United,TS Galaxy,0.0,0.0,FINISHED,2023-08-09,1455711,Matchday 2,2023-2024,1455711,D,5.0,7.0,7.0,12.0,-0.8,0.6,888.662992481296,5180000.0,3680000.0,1.4076086956521738
AmaZulu,Siwelele,0.0,0.0,FINISHED,2023-08-09,1455699,Matchday 2,2023-2024,1455699,D,5.0,10.0,9.0,18.0,-0.6,0.6,469.9550370235814,10880000.0,5250000.0,2.072380952380952
Cape Town Spurs,Sekhukhune United,0.0,2.0,FINISHED,2023-08-09,1455712,Matchday 2,2023-2024,1455712,A,0.0,5.0,0.0,13.0,-1.0,-0.4,1543.6679540867367,,9700000.0,
Swallows FC,Cape Town City,0.0,1.0,FINISHED,2023-08-09,1455701,Matchday 2,2023-2024,1455701,A,13.0,13.0,17.0,19.0,1.0,1.0,1246.3111609025605,,,
Polokwane City,Stellenbosch,1.0,0.0,FINISHED,2023-08-09,1455697,Matchday 2,2023-2024,1455697,H,0.0,10.0,0.0,17.0,-1.0,0.8,1515.760156328165,4680000.0,6080000.0,0.7697368421052632
Mamelodi Sundowns,Kaizer Chiefs,2.0,1.0,FINISHED,2023-08-09,1455700,Matchday 2,2023-2024,1455700,H,11.0,4.0,18.0,14.0,0.8,-0.4,58.65727490670219,40400000.0,16230000.0,2.4892174984596425
Mamelodi Sundowns,Golden Arrows,4.0,0.0,FINISHED,2023-08-15,1455690,Matchday 3,2023-2024,1455690,H,11.0,9.0,20.0,17.0,0.8,0.4,537.6085491295763,40400000.0,6830000.0,5.915080527086384
Chippa United,Orlando Pirates,1.0,1.0,FINISHED,2023-08-15,1455691,Matchday 3,2023-2024,1455691,D,6.0,8.0,8.0,23.0,-0.6,1.0,753.3552243406666,5180000.0,22330000.0,0.23197492163009403
Sekhukhune United,Swallows FC,1.0,2.0,FINISHED,2023-08-16,1455688,Matchday 3,2023-2024,1455688,A,8.0,10.0,16.0,17.0,0.4,0.6,302.63946401845453,9700000.0,,
Siwelele,Cape Town City,1.0,0.0,FINISHED,2023-08-18,1455693,Matchday 3,2023-2024,1455693,H,8.0,13.0,16.0,19.0,0.4,1.0,908.4018379382446,5250000.0,,
Royal AM,Stellenbosch,1.0,3.0,FINISHED,2023-08-18,1455695,Matchday 3,2023-2024,1455695,A,3.0,7.0,7.0,16.0,-0.6,0.0,1217.2577336136833,,6080000.0,
Chippa United,Mamelodi Sundowns,0.0,2.0,FINISHED,2023-08-19,1455729,Matchday 6,2023-2024,1455729,A,4.0,13.0,8.0,20.0,-0.8,1.6,807.1414964025447,5180000.0,40400000.0,0.12821782178217822
Polokwane City,Cape Town Spurs,3.0,1.0,FINISHED,2023-08-19,1455694,Matchday 3,2023-2024,1455694,H,3.0,0.0,3.0,0.0,0.0,-1.5,1543.7319474521614,4680000.0,,
AmaZulu,Richards Bay,0.0,0.0,FINISHED,2023-08-19,1455692,Matchday 3,2023-2024,1455692,D,3.0,1.0,7.0,2.0,-1.0,-1.2,156.37380129368893,10880000.0,6880000.0,1.5813953488372092
TS Galaxy,Kaizer Chiefs,1.0,0.0,FINISHED,2023-08-20,1455689,Matchday 3,2023-2024,1455689,H,8.0,1.0,12.0,11.0,0.8,-0.8,307.1715110310044,3680000.0,16230000.0,0.22674060382008626
Richards Bay,Mamelodi Sundowns,0.0,1.0,FINISHED,2023-08-23,1455741,Matchday 4,2023-2024,1455741,A,2.0,13.0,3.0,22.0,-1.0,1.6,504.13032975002403,6880000.0,40400000.0,0.1702970297029703
Cape Town City,Sekhukhune United,0.0,1.0,FINISHED,2023-08-23,1455685,Matchday 4,2023-2024,1455685,A,12.0,7.0,18.0,15.0,0.8,0.2,1543.6679540867367,,9700000.0,
Cape Town Spurs,Chippa United,0.0,1.0,FINISHED,2023-08-25,1455687,Matchday 4,2023-2024,1455687,A,0.0,4.0,0.0,7.0,-1.6666666666666667,-0.4,886.1355341470515,,5180000.0,
Golden Arrows,Polokwane City,3.0,2.0,FINISHED,2023-08-26,1455686,Matchday 4,2023-2024,1455686,H,8.0,6.0,14.0,6.0,-0.4,0.6666666666666666,686.9358434887893,6830000.0,4680000.0,1.4594017094017093
Stellenbosch,Siwelele,1.0,2.0,FINISHED,2023-08-26,1455622,Matchday 4,2023-2024,1455622,A,9.0,10.0,16.0,19.0,0.4,0.6,875.4385978904638,6080000.0,5250000.0,1.158095238095238
Kaizer Chiefs,AmaZulu,3.0,0.0,FINISHED,2023-08-26,1455684,Matchday 4,2023-2024,1455684,H,1.0,3.0,8.0,8.0,-0.8,-1.0,499.21680619064676,16230000.0,10880000.0,1.4917279411764706
Royal AM,TS Galaxy,1.0,0.0,FINISHED,2023-08-27,1455698,Matchday 4,2023-2024,1455698,H,2.0,10.0,7.0,12.0,-1.0,1.0,494.69623894305175,,3680000.0,
Siwelele,Golden Arrows,0.0,3.0,FINISHED,2023-08-29,1455739,Matchday 5,2023-2024,1455739,A,10.0,8.0,21.0,16.0,0.6,-0.4,459.8354704753759,5250000.0,6830000.0,0.7686676427525623
Orlando Pirates,Cape Town City,2.0,0.0,FINISHED,2023-08-29,1455738,Matchday 5,2023-2024,1455738,H,8.0,9.0,21.0,17.0,1.0,0.2,1250.0122779478036,22330000.0,,
Chippa United,Royal AM,2.0,3.0,FINISHED,2023-08-30,1455735,Matchday 5,2023-2024,1455735,A,6.0,5.0,10.0,10.0,-0.2,-0.6,444.9043999405845,5180000.0,,
Stellenbosch,Kaizer Chiefs,0.0,2.0,FINISHED,2023-08-30,1455734,Matchday 5,2023-2024,1455734,A,9.0,4.0,16.0,8.0,0.4,0.0,1224.541902196886,6080000.0,16230000.0,0.37461491065927294
Polokwane City,Mamelodi Sundowns,0.0,2.0,FINISHED,2023-08-30,1455736,Matchday 5,2023-2024,1455736,A,6.0,15.0,6.0,24.0,0.25,1.8,239.07194874410342,4680000.0,40400000.0,0.11584158415841585
Swallows FC,Cape Town Spurs,3.0,1.0,FINISHED,2023-08-30,1455733,Matchday 5,2023-2024,1455733,H,10.0,0.0,20.0,0.0,0.6,-1.5,1246.3111609025605,,,
Richards Bay,Sekhukhune United,1.0,1.0,FINISHED,2023-08-30,1455737,Matchday 5,2023-2024,1455737,D,2.0,9.0,3.0,17.0,-0.8,0.4,594.6220991882807,6880000.0,9700000.0,0.709278350515464
AmaZulu,TS Galaxy,1.0,0.0,FINISHED,2023-08-30,1455732,Matchday 5,2023-2024,1455732,H,3.0,7.0,8.0,12.0,-1.4,0.0,485.7237565219576,10880000.0,3680000.0,2.9565217391304346
Swallows FC,Richards Bay,0.0,1.0,FINISHED,2023-09-15,1455731,Matchday 6,2023-2024,1455731,A,10.0,2.0,20.0,4.0,0.8,-0.8,499.30381724432266,,6880000.0,
Kaizer Chiefs,Royal AM,0.0,0.0,FINISHED,2023-09-16,1455681,Matchday 6,2023-2024,1455681,D,7.0,7.0,10.0,10.0,0.6,-0.4,497.6487365037908,16230000.0,,
Golden Arrows,Stellenbosch,0.0,0.0,FINISHED,2023-09-16,1455730,Matchday 6,2023-2024,1455730,D,10.0,6.0,16.0,16.0,0.2,-0.2,1216.5174700019006,6830000.0,6080000.0,1.1233552631578947
AmaZulu,Cape Town City,3.0,2.0,FINISHED,2023-09-17,1455724,Matchday 6,2023-2024,1455724,H,6.0,6.0,10.0,16.0,-0.4,-0.4,1273.874589325814,10880000.0,,
Cape Town Spurs,Golden Arrows,1.0,2.0,FINISHED,2023-09-19,1455723,Matchday 7,2023-2024,1455723,A,0.0,10.0,0.0,16.0,-1.6,0.2,1255.9775933974524,,6830000.0,
Stellenbosch,Swallows FC,0.0,2.0,FINISHED,2023-09-19,1455720,Matchday 7,2023-2024,1455720,A,4.0,7.0,14.0,19.0,-0.4,0.2,1217.1029445092097,6080000.0,,
Richards Bay,Chippa United,1.0,2.0,FINISHED,2023-09-19,1455721,Matchday 7,2023-2024,1455721,A,5.0,5.0,6.0,10.0,-0.2,-0.4,617.6414829288439,6880000.0,5180000.0,1.3281853281853282
Orlando Pirates,Mamelodi Sundowns,0.0,1.0,FINISHED,2023-09-20,1455722,Matchday 7,2023-2024,1455722,A,10.0,15.0,21.0,26.0,1.4,2.0,61.05551098911179,22330000.0,40400000.0,0.5527227722772278
Royal AM,Sekhukhune United,0.0,1.0,FINISHED,2023-09-20,1455718,Matchday 7,2023-2024,1455718,A,7.0,7.0,10.0,15.0,-0.4,0.2,680.0544179606063,,9700000.0,
Siwelele,Kaizer Chiefs,1.0,0.0,FINISHED,2023-09-20,1455717,Matchday 7,2023-2024,1455717,H,10.0,7.0,18.0,11.0,0.2,0.6,369.4351841819827,5250000.0,16230000.0,0.3234750462107209
TS Galaxy,Cape Town City,0.0,0.0,FINISHED,2023-09-20,1455719,Matchday 7,2023-2024,1455719,D,7.0,3.0,12.0,16.0,0.0,-0.8,1528.712355504249,3680000.0,,
Polokwane City,AmaZulu,0.0,0.0,FINISHED,2023-09-25,1455716,Matchday 7,2023-2024,1455716,D,6.0,8.0,6.0,13.0,-0.2,-0.2,674.548969699843,4680000.0,10880000.0,0.43014705882352944
Chippa United,Siwelele,1.0,0.0,FINISHED,2023-09-26,1455683,Matchday 8,2023-2024,1455683,H,7.0,10.0,13.0,20.0,-0.2,0.0,454.90581570858905,5180000.0,5250000.0,0.9866666666666667
Kaizer Chiefs,Sekhukhune United,2.0,1.0,FINISHED,2023-09-27,1455728,Matchday 8,2023-2024,1455728,H,7.0,10.0,8.0,15.0,0.6,0.6,297.22531271282986,16230000.0,9700000.0,1.6731958762886598
Mamelodi Sundowns,Stellenbosch,3.0,1.0,FINISHED,2023-09-27,1455636,Matchday 8,2023-2024,1455636,H,15.0,4.0,26.0,11.0,2.0,-0.6,1280.0575148753778,40400000.0,6080000.0,6.644736842105263
Swallows FC,AmaZulu,2.0,1.0,FINISHED,2023-09-29,1455715,Matchday 8,2023-2024,1455715,H,9.0,8.0,22.0,11.0,0.6,-0.2,507.00453102470146,,10880000.0,
Cape Town City,Cape Town Spurs,3.0,1.0,FINISHED,2023-09-30,1455714,Matchday 8,2023-2024,1455714,H,1.0,0.0,14.0,0.0,-1.0,-1.6,0.0,,,
Polokwane City,Royal AM,1.0,0.0,FINISHED,2023-09-30,1455713,Matchday 8,2023-2024,1455713,H,7.0,7.0,7.0,10.0,0.0,-0.2,680.0507766550901,4680000.0,,
TS Galaxy,Richards Bay,1.0,1.0,FINISHED,2023-10-01,1455648,Matchday 8,2023-2024,1455648,D,5.0,5.0,12.0,6.0,-0.2,-0.2,381.57695986500306,3680000.0,6880000.0,0.5348837209302325
Kaizer Chiefs,Cape Town City,0.0,1.0,FINISHED,2023-10-03,1455646,Matchday 9,2023-2024,1455646,A,10.0,4.0,11.0,16.0,1.0,-0.4,1253.9829474188039,16230000.0,,
Cape Town Spurs,Siwelele,1.0,2.0,FINISHED,2023-10-04,1455643,Matchday 9,2023-2024,1455643,A,0.0,9.0,0.0,17.0,-1.6,-0.2,908.4018379382446,,5250000.0,
Stellenbosch,TS Galaxy,3.0,0.0,FINISHED,2023-10-04,1455640,Matchday 9,2023-2024,1455640,H,1.0,5.0,10.0,13.0,-1.4,-0.2,1496.21522813951,6080000.0,3680000.0,1.6521739130434783
